Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
白俄罗斯,BLR,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81409705,48.07538402,30.97486368,27.99304744,27.93260503,28.08812906,19.55074174,13.40138926,13.24280606,12.07949917,6.566798207,5.809360412,5.121711521,4.078566868,4.854213393,2.942411421,4.608468769,0.546671275,2.736247432,17.63234132,2.043272675,1.059269384,,,
伯利兹,BLZ,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
百慕大,BMU,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
玻利维亚,BOL,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,10,11.73874669,11.61400512,11.94029851,11.58129176,11.28133705,10.44025157,10.69145845,10.09879254,12.72390364,13.92896781,10.47058824,11.61070006,13.08203991,10.97972973,11.15342764,8.596300326,6.060606061,5.963740458,8.610990913,2.943760984,5.431177446,2.036967182,2.018413598,2.219277907,1.575046325,1.152073733,1.913746631,1.906725071,0.773195876,1.180904523,1.218929254,1.315789474,1.260225514,1.307189542,1.660377358,1.76142309,1.684717208,1.69906878,1.935579196,1.592356688,,,
巴西,BRA,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,11.74315128,6.616978095,7.241182196,5.463192837,5.263757981,5.282507525,4.576774577,4.960569153,4.242950108,3.753022291,3.547465995,2.701067803,2.517046993,1.916516155,2.020838281,5.040370458,3.790371365,3.276156448,2.710779468,2.215679851,2.174265503,2.581784786,2.429993333,2.454997481,2.721688238,3.178406883,3.213174796,3.458296555,4.935527432,4.34753948,4.815103437,3.887800828,2.95192115,3.130186113,2.897529483,2.950848601,2.995190353,3.790378304,3.140351555,3.114591371,2.782468717,,,
巴巴多斯,BRB,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
文莱达鲁萨兰国,BRN,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,1.6,1.6,0,1.6,1.6,1.6,1.6,1.6,1.6,1.166180758,0.845665962,0.705467372,0.586510264,0.533333333,0.522193211,0.900900901,0.671785029,0.638686131,0.971731449,0.938566553,0.945626478,0.852878465,0.904392765,0.841852075,0.762970498,0.753650495,0.789364354,0.878594249,0.903861956,0.904443571,0.930593253,0.925583117,0.783453463,0.888480392,0.888480392,0.939963614,0.972017673,0.964066608,1.024363234,1.002109705,0.993288591,,,
不丹,BTN,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
博茨瓦纳,BWA,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,21.82835821,18.00766284,14.03887689,11.15789474,4.722792608,8.37520938,5.518763797,15.47029703,13.08962264,11.9205298,3.529411765,2.669039146,3.202846975,2.757352941,2.017291066,2.377807133,3.129074316,2.127659574,2.393617021,2.851108765,2.376237624,3.236607143,4.005524862,6.480304956,0.692041522,0.692840647,0.826446281,0,0,0,0,,,
中非共和国,CAF,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加拿大,CAN,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,1.028749806,1.308816514,1.251173237,1.283771299,1.668363636,2.201042098,2.242655721,3.218156981,4.67637657,4.527079581,3.059013326,2.894970541,2.38129096,3.357511265,3.628026736,3.683412733,4.417208772,4.277915448,4.481098374,4.101807246,3.696440722,2.647390258,2.803415008,2.115832577,1.430173223,1.476766585,1.316177067,2.027413712,2.341065717,3.638656976,3.416306912,2.779957558,2.99723802,2.256646565,1.694521778,1.642128195,1.254954802,1.636157601,2.560674015,2.097090397,1.8297677,2.864457933,2.311206039,3.660807881,3.869370608,2.449072174,1.50807677,1.540973137,1.38031641,1.690404212,1.238592241,1.025471126,1.011534059,,
,CEB,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,6.474363406,6.549428253,6.934091887,8.291377473,7.353785986,9.360906166,10.89307761,12.32248264,11.51110156,7.716485194,9.081164979,7.360846683,7.417114418,7.284080939,6.113474145,6.503823631,5.917309885,3.702996766,3.912445537,6.495747136,5.95793887,4.862636799,5.451142799,5.113046792,4.829606853,4.844686041,5.236009452,5.188612897,4.672675985,3.188575159,3.8171866,2.935099963,2.927604605,2.046770297,1.914669306,1.824635748,1.782843905,1.576377959,1.837694601,1.38336843,1.094300144,,,
瑞士,CHE,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,0.869565217,0.85360257,1.153343295,1.193244132,1.452513966,2.081021088,2.461126194,3.121748179,4.524592298,5.758842116,6.038647343,9.348641801,11.19859469,7.072819621,6.104792194,4.05546895,6.101751275,4.358247984,3.850887574,3.004508963,1.021276596,0.563336806,0.632284604,0.672478207,0.522651599,0.45015035,0.525282538,0.520452419,0.482589899,0.55442892,0.703713132,1.06353057,1.263912469,0.428846059,0.470782447,0.584767137,0.549333333,0.479086348,1.085002568,0.47762585,0.343294417,0.347598475,0.348267066,0.376158292,0.316302084,0.370325506,0.321879778,0.263407439,0.187958709,0.155987521,0.105965879,0.092214255,0.089725675,,
海峡群岛,CHI,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智利,CHL,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,25.55138433,24.64741437,20.47684235,18.55437238,15.98717361,16.43850383,15.98813421,16.43822394,16.64271601,14.73917113,13.44965771,12.4926291,9.909695817,7.49796251,5.94017094,5.500542594,4.885847669,4.469405853,7.282016731,9.623339865,6.753168679,4.811519027,5.266008416,5.981722515,3.71427552,7.639996095,6.697300057,5.500014081,8.848658505,4.254204302,2.99781336,3.388976666,4.029554336,5.536244337,6.462922033,4.909616775,25.26961664,26.94961812,20.00757551,14.01528941,9.670841386,9.123345763,,
中国,CHN,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,7.86632948,13.54790026,18.63729017,17.15343602,20.51419526,26.17535568,21.31698627,20.7755153,24.24436957,25.80680571,24.46826398,21.45385742,19.22689506,17.4215003,13.01273467,11.25753565,10.36016651,10.43414464,9.291735777,7.880342045,7.468700235,6.912595811,7.597801217,5.053828782,5.35345908,4.579751954,4.043064981,4.450035293,3.948988999,3.401101725,3.19543569,2.984613767,3.003486989,3.275248807,2.447634324,1.81139965,1.042067173,0.672344832,0.440775266,0.314985666,0.166613087,,,
科特迪瓦,CIV,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,76.36054422,67.34104046,78.89447236,67.56440281,60.18711019,69.14798206,82.13998391,88.18953324,59.86805937,22.69868496,8.368644068,11.24807396,49.6128033,75.06684492,23.87892377,35.78721118,51.58766682,46.3003029,27.57837347,33.33333333,30.98514034,43.35135135,49.7714808,50.27530707,34.98473023,8.962553714,9.526172166,11.735455,4.961594353,0.270833333,0.266120778,0.245561012,0.11794771,0.145190563,0.123217743,0.282935455,0.31965903,0.155172414,0.204359673,1.426413828,0.541072307,,,
喀麦隆,CMR,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,2.697674419,3.766816143,4.472271914,4.570970329,4.779411765,5.279034691,5.769230769,5.833956619,5.695746215,6.056434962,5.185961236,5.121042831,3.465804067,1.714801444,2.171241295,1.89669088,2.272727273,1.944338544,1.588474326,1.520207638,1.439114391,1.278772379,1.059322034,1.176470588,1.149012567,1.13753878,1.150895141,1.641414141,1.244075829,1.091954023,1.89212087,3.575757576,4.234527687,4.622871046,5.794205794,11.18292205,15.98321572,15.34941032,22.18571676,19.71520597,18.31220814,,,
刚果（布）,COG,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,30.68181818,27.45098039,39.58333333,35.35353535,37.14285714,37.71929825,49.03846154,81.81818182,40.76923077,35.48387097,34.81012658,10.76923077,0.854700855,0.790513834,1.020408163,0.740740741,1.067615658,1.02739726,0.75,0.60851927,0,0.934579439,0.828729282,0.617283951,0.564971751,0.436681223,0.441501104,0.581395349,14.41441441,0.337837838,0,0,0,0,0,0,2.163461538,6.868686869,4.26716141,1.52866242,0.696055684,,,
哥伦比亚,COL,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,12.60742188,8.34045787,10.57882515,11.71512527,1.894671719,1.962644097,1.926984335,1.641421413,1.852144173,1.834099579,2.204360591,1.36597241,1.043440297,1.039772278,0.957990085,1.053346925,0.942946947,1.020840906,0.780669145,1.042440245,1.097593944,2.164278776,1.343395835,1.009442392,0.594624965,0.601909506,0.627732317,0.400917656,0.275559292,0.234202899,0.2324939,0.208694108,0.25353989,0.229288602,0.226473568,0.219400182,0.273322956,0.269869355,0.563045341,0.883927314,0.820096406,,,
科摩罗,COM,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
佛得角,CPV,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
哥斯达黎加,CRI,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,9.581881533,12.78610892,15.5159614,14.50953678,14.8922273,11.53612629,23.46590909,22.80519481,18.27741612,4.312668464,2.959830867,2.719155844,2.578397213,1.728073036,1.775568182,1.627670397,3.925949569,4.290635766,2.404692082,2.479815456,5.124223602,17.4267101,10.36237785,10.13843648,16.95786228,9.287796751,3.047585101,8.14705339,2.152451853,0.852724382,1.482579689,1.621047037,2.106534281,0.803408399,3.280871671,6.128550075,7.977900552,7.145118734,4.843733219,6.688230384,8.776568697,,,
加勒比小国,CSS,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
古巴,CUB,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,81.53386454,86.3541469,86.31744919,84.53231434,83.94049787,83.57192495,85.97014925,85.24281,88.44926611,89.0079087,89.78723404,89.92052023,89.72472299,89.74859653,89.96639069,87.35579842,87.3979254,88.81859442,90.25526609,87.45340788,86.525251,72.56890276,69.28740229,69.35227748,71.28180432,70.20247809,77.88067298,74.48402601,66.78857301,57.06492815,56.71612524,33.87476909,29.07653384,29.41665601,36.84004693,45.33972919,40.93978775,44.13644849,38.61687726,39.52980399,43.31737539,,,
库拉索,CUW,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
开曼群岛,CYM,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
塞浦路斯,CYP,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9771533,99.97850387,99.938411,99.72430091,99.40556088,98.62833521,96.38871982,,,
捷克共和国,CZE,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,10.83250852,10.21248642,11.29839219,13.1826611,14.14568267,14.59495324,13.98210728,13.61036057,13.82856251,9.554466727,11.69718349,5.568466704,5.164957371,6.366331173,6.486467886,7.200607201,7.225545051,6.848633693,5.634797562,0.867177338,0.880626223,0.890664951,0.637637672,0.840911816,0.980602559,1.143788289,0.981048632,0.953206239,0.665534064,0.510211079,0.519977369,0.505296401,0.444358578,0.415324024,0.39789579,0.308413226,0.131033225,0.157516293,0.190949484,0.186359428,0.114117091,0.090956191,,
德国,DEU,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,2.708585658,3.698104247,4.572706544,6.283918689,7.745970799,9.976377264,12.31754045,11.83605163,11.94562212,12.97440031,12.2084004,11.66023426,12.21142532,11.97616147,8.272160957,8.248951195,8.539875612,7.220228469,7.411814078,6.281585977,5.734228245,4.462550536,3.785656759,2.68052264,1.823608547,1.843207315,2.614538158,2.603554981,2.155694752,1.872453565,1.898475304,2.750893014,2.47661485,1.931339919,1.670585771,1.685954198,1.446546248,1.252894559,1.154288301,1.057832394,0.836080956,0.817685938,0.742670383,0.783318898,1.666420155,1.725194722,1.517188126,1.366699177,1.464486519,1.649618272,1.330134879,1.096910954,1.549566655,,
吉布提,DJI,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
多米尼克,DMA,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
丹麦,DNK,石油发电量（占总发电量的比例）,EG.ELC.PETR.ZS,27.92418773,29.64635064,27.27861421,31.50501672,34.8442288,35.71066633,48.3281454,38.31591402,45.10894761,61.09595271,68.67259289,81.27684708,81.13152523,64.07426778,69.0160083,64.92006132,53.40582183,51.88542422,44.48036047,36.74189318,18.00485709,13.78333249,8.336845655,4.594436178,3.744707128,5.026763656,5.006009811,4.035403032,5.183469897,5.359089522,3.39465784,3.146805309,4.014574793,3.726378996,7.474493568,3.871266119,3.280952559,2.213697394,3.395519665,2.82631038,1.93603861,2.31917093,3.683152188,4.620447755,4.045899693,3.793522044,3.549582338,3.276019941,3.061503168,3.215787593,1.98494535,1.285149697,1.226852613,,
